# == pyFAI calibration ==
# Distance Sample to Detector: 0.9185303427416458 m
# PONI: 1.916e+00, 3.346e-01 m
# Rotations: 0.091722 -0.638530 -0.000021 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1148.741 mm
# Center: x=1453.987, y=7156.945 pix
# Tilt: 36.908 deg  TiltPlanRot: -97.035 deg
# 
# Detector Pilatus 300kw	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 8.856e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> b_toney_lab6_th3_scan1_0029.xy
#       2th_deg             I 
  2.769956e+01    6.327365e+01
  2.770023e+01    6.413400e+01
  2.770090e+01    6.257593e+01
  2.770157e+01    6.357566e+01
  2.770224e+01    6.249283e+01
  2.770291e+01    6.195465e+01
  2.770358e+01    6.287040e+01
  2.770425e+01    6.296750e+01
  2.770492e+01    6.316510e+01
  2.770559e+01    6.346803e+01
  2.770626e+01    6.244501e+01
  2.770693e+01    6.235757e+01
  2.770760e+01    6.310705e+01
  2.770827e+01    6.281705e+01
  2.770895e+01    6.335902e+01
  2.770962e+01    6.292259e+01
  2.771029e+01    6.304059e+01
  2.771096e+01    6.322448e+01
  2.771163e+01    6.291570e+01
  2.771230e+01    6.177286e+01
  2.771297e+01    6.231475e+01
  2.771364e+01    6.204700e+01
  2.771431e+01    6.220401e+01
  2.771498e+01    6.143872e+01
  2.771565e+01    6.080828e+01
  2.771632e+01    5.953066e+01
  2.771699e+01    6.024123e+01
  2.771766e+01    5.969638e+01
  2.771833e+01    5.973620e+01
  2.771900e+01    6.118542e+01
  2.771968e+01    6.133723e+01
  2.772035e+01    6.242617e+01
  2.772102e+01    6.263620e+01
  2.772169e+01    6.191888e+01
  2.772236e+01    6.059836e+01
  2.772303e+01    5.851940e+01
  2.772370e+01    5.846714e+01
  2.772437e+01    5.872490e+01
  2.772504e+01    5.873756e+01
  2.772571e+01    6.053433e+01
  2.772638e+01    6.103402e+01
  2.772705e+01    6.139848e+01
  2.772772e+01    6.259000e+01
  2.772839e+01    6.276212e+01
  2.772906e+01    6.276251e+01
  2.772973e+01    6.280043e+01
  2.773041e+01    6.216642e+01
  2.773108e+01    6.134518e+01
  2.773175e+01    6.182027e+01
  2.773242e+01    6.208229e+01
  2.773309e+01    6.087809e+01
  2.773376e+01    6.024693e+01
  2.773443e+01    6.079792e+01
  2.773510e+01    6.022257e+01
  2.773577e+01    6.145214e+01
  2.773644e+01    6.006826e+01
  2.773711e+01    6.048525e+01
  2.773778e+01    6.000639e+01
  2.773845e+01    5.927092e+01
  2.773912e+01    5.918109e+01
  2.773979e+01    5.884383e+01
  2.774047e+01    5.920338e+01
  2.774114e+01    6.023935e+01
  2.774181e+01    6.135628e+01
  2.774248e+01    6.226306e+01
  2.774315e+01    6.146330e+01
  2.774382e+01    5.989232e+01
  2.774449e+01    5.876676e+01
  2.774516e+01    5.863622e+01
  2.774583e+01    5.993275e+01
  2.774650e+01    6.067687e+01
  2.774717e+01    6.049800e+01
  2.774784e+01    6.034517e+01
  2.774851e+01    5.996709e+01
  2.774918e+01    5.992100e+01
  2.774985e+01    5.927373e+01
  2.775052e+01    5.827361e+01
  2.775120e+01    5.758876e+01
  2.775187e+01    5.742875e+01
  2.775254e+01    5.791415e+01
  2.775321e+01    5.822654e+01
  2.775388e+01    5.868514e+01
  2.775455e+01    5.897169e+01
  2.775522e+01    5.900387e+01
  2.775589e+01    6.013953e+01
  2.775656e+01    6.044136e+01
  2.775723e+01    6.124104e+01
  2.775790e+01    6.193798e+01
  2.775857e+01    6.052253e+01
  2.775924e+01    5.974395e+01
  2.775991e+01    5.858447e+01
  2.776058e+01    5.779731e+01
  2.776126e+01    5.876867e+01
  2.776193e+01    5.844195e+01
  2.776260e+01    5.884169e+01
  2.776327e+01    5.772631e+01
  2.776394e+01    5.651217e+01
  2.776461e+01    5.685618e+01
  2.776528e+01    5.648788e+01
  2.776595e+01    5.883051e+01
  2.776662e+01    5.845137e+01
  2.776729e+01    5.916322e+01
  2.776796e+01    6.090380e+01
  2.776863e+01    6.225941e+01
  2.776930e+01    6.447968e+01
  2.776997e+01    6.439738e+01
  2.777064e+01    6.301632e+01
  2.777131e+01    6.074701e+01
  2.777199e+01    5.760815e+01
  2.777266e+01    5.587218e+01
  2.777333e+01    5.567966e+01
  2.777400e+01    5.737770e+01
  2.777467e+01    5.896934e+01
  2.777534e+01    6.075129e+01
  2.777601e+01    6.070832e+01
  2.777668e+01    6.035765e+01
  2.777735e+01    6.100105e+01
  2.777802e+01    6.010001e+01
  2.777869e+01    6.050170e+01
  2.777936e+01    5.833764e+01
  2.778003e+01    5.778034e+01
  2.778070e+01    5.783660e+01
  2.778137e+01    5.859333e+01
  2.778204e+01    6.120954e+01
  2.778272e+01    6.179650e+01
  2.778339e+01    6.042799e+01
  2.778406e+01    6.116684e+01
  2.778473e+01    6.032973e+01
  2.778540e+01    6.037757e+01
  2.778607e+01    5.959009e+01
  2.778674e+01    5.785386e+01
  2.778741e+01    5.769907e+01
  2.778808e+01    5.793149e+01
  2.778875e+01    5.960706e+01
  2.778942e+01    6.014085e+01
  2.779009e+01    6.086958e+01
  2.779076e+01    6.055679e+01
  2.779143e+01    6.056288e+01
  2.779210e+01    6.066584e+01
  2.779278e+01    5.925666e+01
  2.779345e+01    5.917522e+01
  2.779412e+01    5.707263e+01
  2.779479e+01    5.717242e+01
  2.779546e+01    5.682755e+01
  2.779613e+01    5.644184e+01
  2.779680e+01    5.707148e+01
  2.779747e+01    5.864921e+01
  2.779814e+01    6.020498e+01
  2.779881e+01    6.142866e+01
  2.779948e+01    6.132895e+01
  2.780015e+01    6.057374e+01
  2.780082e+01    6.022048e+01
  2.780149e+01    6.033696e+01
  2.780216e+01    6.175994e+01
  2.780283e+01    6.078391e+01
  2.780351e+01    5.945419e+01
  2.780418e+01    5.753190e+01
  2.780485e+01    5.554220e+01
  2.780552e+01    5.714523e+01
  2.780619e+01    5.805043e+01
  2.780686e+01    5.900027e+01
  2.780753e+01    5.907265e+01
  2.780820e+01    5.912909e+01
  2.780887e+01    5.787666e+01
  2.780954e+01    5.822359e+01
  2.781021e+01    5.949121e+01
  2.781088e+01    6.007648e+01
  2.781155e+01    6.112241e+01
  2.781222e+01    6.012500e+01
  2.781289e+01    5.801185e+01
  2.781356e+01    5.933471e+01
  2.781424e+01    5.871605e+01
  2.781491e+01    5.928358e+01
  2.781558e+01    5.956081e+01
  2.781625e+01    5.855669e+01
  2.781692e+01    5.883587e+01
  2.781759e+01    5.867260e+01
  2.781826e+01    5.969999e+01
  2.781893e+01    5.964126e+01
  2.781960e+01    6.104295e+01
  2.782027e+01    6.067304e+01
  2.782094e+01    5.991929e+01
  2.782161e+01    5.987894e+01
  2.782228e+01    6.037140e+01
  2.782295e+01    5.998900e+01
  2.782362e+01    5.924537e+01
  2.782430e+01    5.848764e+01
  2.782497e+01    5.893649e+01
  2.782564e+01    5.898177e+01
  2.782631e+01    5.905707e+01
  2.782698e+01    5.919696e+01
  2.782765e+01    5.798337e+01
  2.782832e+01    5.917204e+01
  2.782899e+01    6.039320e+01
  2.782966e+01    6.068488e+01
  2.783033e+01    6.187609e+01
  2.783100e+01    6.265613e+01
  2.783167e+01    6.062845e+01
  2.783234e+01    6.088532e+01
  2.783301e+01    5.975567e+01
  2.783368e+01    5.882310e+01
  2.783435e+01    5.892389e+01
  2.783503e+01    6.054541e+01
  2.783570e+01    6.088088e+01
  2.783637e+01    6.210464e+01
  2.783704e+01    6.292276e+01
  2.783771e+01    6.233321e+01
  2.783838e+01    6.193576e+01
  2.783905e+01    6.098289e+01
  2.783972e+01    5.891956e+01
  2.784039e+01    5.691285e+01
  2.784106e+01    5.668839e+01
  2.784173e+01    5.648485e+01
  2.784240e+01    5.876139e+01
  2.784307e+01    5.931573e+01
  2.784374e+01    5.968668e+01
  2.784441e+01    5.968037e+01
  2.784508e+01    5.773616e+01
  2.784576e+01    5.740405e+01
  2.784643e+01    5.693837e+01
  2.784710e+01    5.631179e+01
  2.784777e+01    5.749616e+01
  2.784844e+01    5.642846e+01
  2.784911e+01    5.729292e+01
  2.784978e+01    5.577428e+01
  2.785045e+01    5.737823e+01
  2.785112e+01    6.453076e+01
  2.785179e+01    6.434277e+01
  2.785246e+01    6.423340e+01
  2.785313e+01    6.308583e+01
  2.785380e+01    5.969585e+01
  2.785447e+01    6.037555e+01
  2.785514e+01    5.930970e+01
  2.785582e+01    5.579223e+01
  2.785649e+01    5.539544e+01
  2.785716e+01    5.558402e+01
  2.785783e+01    5.728055e+01
  2.785850e+01    5.663389e+01
  2.785917e+01    5.469322e+01
  2.785984e+01    5.653170e+01
  2.786051e+01    5.533473e+01
  2.786118e+01    5.861269e+01
  2.786185e+01    5.918979e+01
  2.786252e+01    5.968447e+01
  2.786319e+01    6.052456e+01
  2.786386e+01    5.832648e+01
  2.786453e+01    6.206328e+01
  2.786520e+01    6.161913e+01
  2.786587e+01    6.002784e+01
  2.786655e+01    5.869416e+01
  2.786722e+01    5.645631e+01
  2.786789e+01    5.812397e+01
  2.786856e+01    6.109804e+01
  2.786923e+01    5.957713e+01
  2.786990e+01    5.798472e+01
  2.787057e+01    5.560469e+01
  2.787124e+01    5.374047e+01
  2.787191e+01    5.355487e+01
  2.787258e+01    5.543532e+01
  2.787325e+01    5.998311e+01
  2.787392e+01    6.110487e+01
  2.787459e+01    5.927415e+01
  2.787526e+01    6.068493e+01
  2.787593e+01    5.801975e+01
  2.787660e+01    6.122062e+01
  2.787728e+01    6.314161e+01
  2.787795e+01    5.693265e+01
  2.787862e+01    5.591520e+01
  2.787929e+01    5.743320e+01
  2.787996e+01    5.983479e+01
  2.788063e+01    6.665359e+01
  2.788130e+01    6.320960e+01
  2.788197e+01    5.875680e+01
  2.788264e+01    5.882154e+01
  2.788331e+01    5.623906e+01
  2.788398e+01    5.687050e+01
  2.788465e+01    6.164982e+01
  2.788532e+01    6.021684e+01
  2.788599e+01    5.782667e+01
  2.788666e+01    5.286447e+01
  2.788734e+01    4.592046e+01
  2.788801e+01    5.102869e+01
  2.788868e+01    6.281944e+01
  2.788935e+01    7.769012e+01
  2.789002e+01    8.609052e+01
  2.789069e+01    7.083514e+01
  2.789136e+01    6.418864e+01
  2.789203e+01    4.133223e+01
